EVENT,BOUT,OUTCOME,ROUND,TIME,TIME FORMAT,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc 66: liddell vs ortiz 2,anthony perosh vs. christian wellisch,W/L,3,300,3 Rnd (5-5-5),christian wellisch,anthony perosh,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2006-12-30,"las vegas, nevada, usa",900
ufc fight night: sanchez vs riggs,diego sanchez vs. joe riggs,W/L,1,105,3 Rnd (5-5-5),diego sanchez,joe riggs,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-12-13,"san diego, california, usa",105
ufc fight night: sanchez vs riggs,jeff joslin vs. josh koscheck,W/L,3,300,3 Rnd (5-5-5),josh koscheck,jeff joslin,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-12-13,"san diego, california, usa",900
ufc fight night: sanchez vs riggs,drew fickett vs. karo parisyan,W/L,3,300,3 Rnd (5-5-5),karo parisyan,drew fickett,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-12-13,"san diego, california, usa",900
ufc fight night: sanchez vs riggs,marcus davis vs. shonie carter,W/L,3,300,3 Rnd (5-5-5),marcus davis,shonie carter,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-12-13,"san diego, california, usa",900
ufc fight night: sanchez vs riggs,david heath vs. victor valimaki,W/L,3,300,3 Rnd (5-5-5),david heath,victor valimaki,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-12-13,"san diego, california, usa",900
ufc fight night: sanchez vs riggs,alan belcher vs. jorge santiago,W/L,3,165,3 Rnd (5-5-5),alan belcher,jorge santiago,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-12-13,"san diego, california, usa",765
ufc fight night: sanchez vs riggs,dave menne vs. luigi fioravanti,W/L,1,284,3 Rnd (5-5-5),luigi fioravanti,dave menne,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-12-13,"san diego, california, usa",284
ufc fight night: sanchez vs riggs,brock larson vs. keita nakamura,W/L,3,300,3 Rnd (5-5-5),brock larson,keita nakamura,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-12-13,"san diego, california, usa",900
ufc fight night: sanchez vs riggs,logan clark vs. steve byrnes,W/L,3,300,3 Rnd (5-5-5),logan clark,steve byrnes,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-12-13,"san diego, california, usa",900
ufc 65: bad intentions,georges st-pierre vs. matt hughes,W/L,2,85,5 Rnd (5-5-5-5-5),georges st-pierre,matt hughes,5.0,5,0.0,0,0,1,welterweight,1,0,0,5,2006-11-18,"sacramento, california, usa",385
ufc 65: bad intentions,jeff monson vs. tim sylvia,W/L,5,300,5 Rnd (5-5-5-5-5),tim sylvia,jeff monson,5.0,5,0.0,0,0,1,heavyweight,1,0,2,8,2006-11-18,"sacramento, california, usa",1500
ufc 65: bad intentions,alessio sakara vs. drew mcfedries,W/L,1,247,3 Rnd (5-5-5),drew mcfedries,alessio sakara,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-11-18,"sacramento, california, usa",247
ufc 65: bad intentions,brandon vera vs. frank mir,W/L,1,69,3 Rnd (5-5-5),brandon vera,frank mir,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-11-18,"sacramento, california, usa",69
ufc 65: bad intentions,dokonjonosuke mishima vs. joe stevenson,W/L,1,127,3 Rnd (5-5-5),joe stevenson,dokonjonosuke mishima,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-11-18,"sacramento, california, usa",127
ufc 65: bad intentions,gleison tibau vs. nick diaz,W/L,2,147,3 Rnd (5-5-5),nick diaz,gleison tibau,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-11-18,"sacramento, california, usa",447
ufc 65: bad intentions,antoni hardonk vs. sherman pendergarst,W/L,1,195,3 Rnd (5-5-5),antoni hardonk,sherman pendergarst,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-11-18,"sacramento, california, usa",195
ufc 65: bad intentions,hector ramirez vs. james irvin,W/L,2,156,3 Rnd (5-5-5),james irvin,hector ramirez,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-11-18,"sacramento, california, usa",456
ufc 65: bad intentions,jake o'brien vs. josh shockman,W/L,3,300,3 Rnd (5-5-5),jake o'brien,josh shockman,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2006-11-18,"sacramento, california, usa",900
the ultimate fighter: the comeback finale,chris lytle vs. matt serra,W/L,3,300,3 Rnd (5-5-5),matt serra,chris lytle,3.0,5,0.0,0,0,1,welterweight,1,0,2,5,2006-11-11,"las vegas, nevada, usa",900
the ultimate fighter: the comeback finale,patrick cote vs. travis lutter,W/L,1,138,3 Rnd (5-5-5),travis lutter,patrick cote,3.0,5,0.0,0,0,1,middleweight,1,0,1,6,2006-11-11,"las vegas, nevada, usa",138
the ultimate fighter: the comeback finale,din thomas vs. rich clementi,W/L,2,191,3 Rnd (5-5-5),din thomas,rich clementi,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-11-11,"las vegas, nevada, usa",491
the ultimate fighter: the comeback finale,edwin dewees vs. jorge rivera,W/L,1,157,3 Rnd (5-5-5),jorge rivera,edwin dewees,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-11-11,"las vegas, nevada, usa",157
the ultimate fighter: the comeback finale,jeremy jackson vs. pete spratt,W/L,2,71,3 Rnd (5-5-5),pete spratt,jeremy jackson,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-11-11,"las vegas, nevada, usa",371
the ultimate fighter: the comeback finale,pete sell vs. scott smith,W/L,2,205,3 Rnd (5-5-5),scott smith,pete sell,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-11-11,"las vegas, nevada, usa",505
the ultimate fighter: the comeback finale,charles mccarthy vs. gideon ray,W/L,1,283,3 Rnd (5-5-5),charles mccarthy,gideon ray,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-11-11,"las vegas, nevada, usa",283
the ultimate fighter: the comeback finale,martin kampmann vs. thales leites,W/L,3,300,3 Rnd (5-5-5),martin kampmann,thales leites,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-11-11,"las vegas, nevada, usa",900
ufc 64: unstoppable,anderson silva vs. rich franklin,W/L,1,179,5 Rnd (5-5-5-5-5),anderson silva,rich franklin,5.0,5,0.0,0,0,1,middleweight,1,0,0,6,2006-10-14,"las vegas, nevada, usa",179
ufc 64: unstoppable,kenny florian vs. sean sherk,W/L,5,300,5 Rnd (5-5-5-5-5),sean sherk,kenny florian,5.0,5,0.0,0,0,1,lightweight,1,0,2,4,2006-10-14,"las vegas, nevada, usa",1500
ufc 64: unstoppable,jon fitch vs. kuniyoshi hironaka,W/L,3,300,3 Rnd (5-5-5),jon fitch,kuniyoshi hironaka,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-10-14,"las vegas, nevada, usa",900
ufc 64: unstoppable,carmelo marrero vs. cheick kongo,W/L,3,300,3 Rnd (5-5-5),carmelo marrero,cheick kongo,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2006-10-14,"las vegas, nevada, usa",900
ufc 64: unstoppable,dan lauzon vs. spencer fisher,W/L,1,278,3 Rnd (5-5-5),spencer fisher,dan lauzon,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-10-14,"las vegas, nevada, usa",278
ufc 64: unstoppable,kalib starnes vs. yushin okami,W/L,3,100,3 Rnd (5-5-5),yushin okami,kalib starnes,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-10-14,"las vegas, nevada, usa",700
ufc 64: unstoppable,clay guida vs. justin james,W/L,2,282,3 Rnd (5-5-5),clay guida,justin james,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-10-14,"las vegas, nevada, usa",582
ufc 64: unstoppable,junior assuncao vs. kurt pellegrino,W/L,1,124,3 Rnd (5-5-5),kurt pellegrino,junior assuncao,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-10-14,"las vegas, nevada, usa",124
ortiz vs shamrock 3: the final chapter,ken shamrock vs. tito ortiz,W/L,1,143,3 Rnd (5-5-5),tito ortiz,ken shamrock,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-10-10,"hollywood, florida, usa",143
ortiz vs shamrock 3: the final chapter,chris price vs. kendall grove,W/L,1,239,3 Rnd (5-5-5),kendall grove,chris price,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-10-10,"hollywood, florida, usa",239
ortiz vs shamrock 3: the final chapter,ed herman vs. jason macdonald,W/L,1,163,3 Rnd (5-5-5),jason macdonald,ed herman,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-10-10,"hollywood, florida, usa",163
ortiz vs shamrock 3: the final chapter,matt hamill vs. seth petruzelli,W/L,3,300,3 Rnd (5-5-5),matt hamill,seth petruzelli,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-10-10,"hollywood, florida, usa",900
ortiz vs shamrock 3: the final chapter,crafton wallace vs. nate marquardt,W/L,2,74,3 Rnd (5-5-5),nate marquardt,crafton wallace,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-10-10,"hollywood, florida, usa",374
ortiz vs shamrock 3: the final chapter,dustin hazelett vs. tony desouza,W/L,1,239,3 Rnd (5-5-5),tony desouza,dustin hazelett,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-10-10,"hollywood, florida, usa",239
ortiz vs shamrock 3: the final chapter,josh haynes vs. rory singer,W/L,3,300,3 Rnd (5-5-5),rory singer,josh haynes,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-10-10,"hollywood, florida, usa",900
ortiz vs shamrock 3: the final chapter,john alessio vs. thiago alves,W/L,3,300,3 Rnd (5-5-5),thiago alves,john alessio,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-10-10,"hollywood, florida, usa",900
ortiz vs shamrock 3: the final chapter,forrest petz vs. marcus davis,W/L,1,298,3 Rnd (5-5-5),marcus davis,forrest petz,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-10-10,"hollywood, florida, usa",298
ufc 63: hughes vs penn,bj penn vs. matt hughes,W/L,3,233,5 Rnd (5-5-5-5-5),matt hughes,bj penn,5.0,5,0.0,0,0,1,welterweight,1,0,0,5,2006-09-23,"anaheim, california, usa",833
ufc 63: hughes vs penn,david loiseau vs. mike swick,W/L,3,300,3 Rnd (5-5-5),mike swick,david loiseau,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-09-23,"anaheim, california, usa",900
ufc 63: hughes vs penn,gabe ruediger vs. melvin guillard,W/L,2,61,3 Rnd (5-5-5),melvin guillard,gabe ruediger,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-09-23,"anaheim, california, usa",361
ufc 63: hughes vs penn,jason lambert vs. rashad evans,W/L,2,142,3 Rnd (5-5-5),rashad evans,jason lambert,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-09-23,"anaheim, california, usa",442
ufc 63: hughes vs penn,jens pulver vs. joe lauzon,W/L,1,48,3 Rnd (5-5-5),joe lauzon,jens pulver,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-09-23,"anaheim, california, usa",48
ufc 63: hughes vs penn,jason dent vs. roger huerta,W/L,3,300,3 Rnd (5-5-5),roger huerta,jason dent,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2006-09-23,"anaheim, california, usa",900
ufc 63: hughes vs penn,eddie sanchez vs. mario neto,W/L,2,17,3 Rnd (5-5-5),eddie sanchez,mario neto,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-09-23,"anaheim, california, usa",317
ufc 63: hughes vs penn,danny abbadi vs. jorge gurgel,W/L,3,300,3 Rnd (5-5-5),jorge gurgel,danny abbadi,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2006-09-23,"anaheim, california, usa",900
ufc 63: hughes vs penn,david lee vs. tyson griffin,W/L,1,110,3 Rnd (5-5-5),tyson griffin,david lee,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-09-23,"anaheim, california, usa",110
ufc 62: liddell vs sobral,chuck liddell vs. renato sobral,W/L,1,95,5 Rnd (5-5-5-5-5),chuck liddell,renato sobral,5.0,5,0.0,0,0,1,light heavyweight,1,0,0,7,2006-08-26,"las vegas, nevada, usa",95
ufc 62: liddell vs sobral,forrest griffin vs. stephan bonnar,W/L,3,300,3 Rnd (5-5-5),forrest griffin,stephan bonnar,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-08-26,"las vegas, nevada, usa",900
ufc 62: liddell vs sobral,josh neer vs. nick diaz,W/L,3,102,3 Rnd (5-5-5),nick diaz,josh neer,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-08-26,"las vegas, nevada, usa",702
ufc 62: liddell vs sobral,cheick kongo vs. christian wellisch,W/L,1,171,3 Rnd (5-5-5),cheick kongo,christian wellisch,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-08-26,"las vegas, nevada, usa",171
ufc 62: liddell vs sobral,hermes franca vs. jamie varner,W/L,3,211,3 Rnd (5-5-5),hermes franca,jamie varner,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-08-26,"las vegas, nevada, usa",811
ufc 62: liddell vs sobral,eric schafer vs. rob macdonald,W/L,1,146,3 Rnd (5-5-5),eric schafer,rob macdonald,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-08-26,"las vegas, nevada, usa",146
ufc 62: liddell vs sobral,wes combs vs. wilson gouveia,W/L,1,203,3 Rnd (5-5-5),wilson gouveia,wes combs,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-08-26,"las vegas, nevada, usa",203
ufc 62: liddell vs sobral,cory walmsley vs. david heath,W/L,1,152,3 Rnd (5-5-5),david heath,cory walmsley,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-08-26,"las vegas, nevada, usa",152
ufc 62: liddell vs sobral,alan belcher vs. yushin okami,W/L,3,300,3 Rnd (5-5-5),yushin okami,alan belcher,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-08-26,"las vegas, nevada, usa",900
ufc fight night 6,diego sanchez vs. karo parisyan,W/L,3,300,3 Rnd (5-5-5),diego sanchez,karo parisyan,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-08-17,"las vegas, nevada, usa",900
ufc fight night 6,chris leben vs. jorge santiago,W/L,2,35,3 Rnd (5-5-5),chris leben,jorge santiago,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-08-17,"las vegas, nevada, usa",335
ufc fight night 6,dean lister vs. yuki sasaki,W/L,3,300,3 Rnd (5-5-5),dean lister,yuki sasaki,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2006-08-17,"las vegas, nevada, usa",900
ufc fight night 6,jonathan goulet vs. josh koscheck,W/L,1,250,3 Rnd (5-5-5),josh koscheck,jonathan goulet,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-08-17,"las vegas, nevada, usa",250
ufc fight night 6,crafton wallace vs. martin kampmann,W/L,1,179,3 Rnd (5-5-5),martin kampmann,crafton wallace,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-08-17,"las vegas, nevada, usa",179
ufc fight night 6,jason von flue vs. joe riggs,W/L,1,121,3 Rnd (5-5-5),joe riggs,jason von flue,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-08-17,"las vegas, nevada, usa",121
ufc fight night 6,jake o'brien vs. kristof midoux,W/L,2,52,3 Rnd (5-5-5),jake o'brien,kristof midoux,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-08-17,"las vegas, nevada, usa",352
ufc fight night 6,forrest petz vs. sammy morgan,W/L,3,300,3 Rnd (5-5-5),forrest petz,sammy morgan,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-08-17,"las vegas, nevada, usa",900
ufc fight night 6,anthony torres vs. pat healy,W/L,1,157,3 Rnd (5-5-5),anthony torres,pat healy,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-08-17,"las vegas, nevada, usa",157
ufc 61: bitter rivals,andrei arlovski vs. tim sylvia,W/L,5,300,5 Rnd (5-5-5-5-5),tim sylvia,andrei arlovski,5.0,5,0.0,0,0,1,heavyweight,1,0,2,8,2006-07-08,"las vegas, nevada, usa",1500
ufc 61: bitter rivals,josh neer vs. joshua burkman,W/L,3,300,3 Rnd (5-5-5),joshua burkman,josh neer,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-07-08,"las vegas, nevada, usa",900
ufc 61: bitter rivals,ken shamrock vs. tito ortiz,W/L,1,78,3 Rnd (5-5-5),tito ortiz,ken shamrock,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-07-08,"las vegas, nevada, usa",78
ufc 61: bitter rivals,dan christison vs. frank mir,W/L,3,300,3 Rnd (5-5-5),frank mir,dan christison,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2006-07-08,"las vegas, nevada, usa",900
ufc 61: bitter rivals,joe stevenson vs. yves edwards,W/L,2,300,3 Rnd (5-5-5),joe stevenson,yves edwards,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-07-08,"las vegas, nevada, usa",600
ufc 61: bitter rivals,hermes franca vs. joe jordan,W/L,3,47,3 Rnd (5-5-5),hermes franca,joe jordan,3.0,5,0.0,0,0,0,catch weight,1,0,1,9,2006-07-08,"las vegas, nevada, usa",647
ufc 61: bitter rivals,anthony perosh vs. jeff monson,W/L,1,162,3 Rnd (5-5-5),jeff monson,anthony perosh,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-07-08,"las vegas, nevada, usa",162
ufc 61: bitter rivals,cheick kongo vs. gilbert aldana,W/L,1,253,3 Rnd (5-5-5),cheick kongo,gilbert aldana,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-07-08,"las vegas, nevada, usa",253
ufc 61: bitter rivals,drew fickett vs. kurt pellegrino,W/L,3,80,3 Rnd (5-5-5),drew fickett,kurt pellegrino,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2006-07-08,"las vegas, nevada, usa",680
ufc fight night 5,jonathan goulet vs. luke cummo,W/L,3,300,3 Rnd (5-5-5),jonathan goulet,luke cummo,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-06-28,"las vegas, nevada, usa",900
ufc fight night 5,anderson silva vs. chris leben,W/L,1,49,3 Rnd (5-5-5),anderson silva,chris leben,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-06-28,"las vegas, nevada, usa",49
ufc fight night 5,rashad evans vs. stephan bonnar,W/L,3,300,3 Rnd (5-5-5),rashad evans,stephan bonnar,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-06-28,"las vegas, nevada, usa",900
ufc fight night 5,jorge gurgel vs. mark hominick,W/L,3,300,3 Rnd (5-5-5),mark hominick,jorge gurgel,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2006-06-28,"las vegas, nevada, usa",900
ufc fight night 5,dave menne vs. josh koscheck,W/L,3,300,3 Rnd (5-5-5),josh koscheck,dave menne,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-06-28,"las vegas, nevada, usa",900
ufc fight night 5,branden lee hinkle vs. jason lambert,W/L,1,300,3 Rnd (5-5-5),jason lambert,branden lee hinkle,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-06-28,"las vegas, nevada, usa",300
ufc fight night 5,jon fitch vs. thiago alves,W/L,2,277,3 Rnd (5-5-5),jon fitch,thiago alves,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-06-28,"las vegas, nevada, usa",577
ufc fight night 5,kristian rothaermel vs. rob macdonald,W/L,1,241,3 Rnd (5-5-5),rob macdonald,kristian rothaermel,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-06-28,"las vegas, nevada, usa",241
ufc fight night 5,jorge santiago vs. justin levens,W/L,1,133,3 Rnd (5-5-5),jorge santiago,justin levens,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-06-28,"las vegas, nevada, usa",133
the ultimate fighter: team ortiz vs. team shamrock finale,kenny florian vs. sam stout,W/L,1,106,3 Rnd (5-5-5),kenny florian,sam stout,3.0,5,0.0,0,0,0,lightweight,1,0,1,4,2006-06-24,"las vegas, nevada, usa",106
the ultimate fighter: team ortiz vs. team shamrock finale,josh haynes vs. michael bisping,W/L,2,254,3 Rnd (5-5-5),michael bisping,josh haynes,3.0,5,0.0,0,0,1,light heavyweight,1,0,0,7,2006-06-24,"las vegas, nevada, usa",554
the ultimate fighter: team ortiz vs. team shamrock finale,ed herman vs. kendall grove,W/L,3,300,3 Rnd (5-5-5),kendall grove,ed herman,3.0,5,0.0,0,0,1,middleweight,1,0,2,6,2006-06-24,"las vegas, nevada, usa",900
the ultimate fighter: team ortiz vs. team shamrock finale,keith jardine vs. wilson gouveia,W/L,3,300,3 Rnd (5-5-5),keith jardine,wilson gouveia,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-06-24,"las vegas, nevada, usa",900
the ultimate fighter: team ortiz vs. team shamrock finale,rory singer vs. ross pointon,W/L,1,44,3 Rnd (5-5-5),rory singer,ross pointon,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-06-24,"las vegas, nevada, usa",44
the ultimate fighter: team ortiz vs. team shamrock finale,danny abbadi vs. kalib starnes,W/L,1,176,3 Rnd (5-5-5),kalib starnes,danny abbadi,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-06-24,"las vegas, nevada, usa",176
the ultimate fighter: team ortiz vs. team shamrock finale,luigi fioravanti vs. solomon hutcherson,W/L,1,255,3 Rnd (5-5-5),luigi fioravanti,solomon hutcherson,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2006-06-24,"las vegas, nevada, usa",255
the ultimate fighter: team ortiz vs. team shamrock finale,jesse forbes vs. matt hamill,W/L,1,287,3 Rnd (5-5-5),matt hamill,jesse forbes,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-06-24,"las vegas, nevada, usa",287
the ultimate fighter: team ortiz vs. team shamrock finale,mike nickels vs. wes combs,W/L,1,190,3 Rnd (5-5-5),mike nickels,wes combs,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-06-24,"las vegas, nevada, usa",190
ufc 60: hughes vs gracie,matt hughes vs. royce gracie,W/L,1,279,3 Rnd (5-5-5),matt hughes,royce gracie,3.0,5,0.0,0,0,0,catch weight,1,0,0,9,2006-05-27,"los angeles, california, usa",279
ufc 60: hughes vs gracie,alessio sakara vs. dean lister,W/L,1,140,3 Rnd (5-5-5),dean lister,alessio sakara,3.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2006-05-27,"los angeles, california, usa",140
ufc 60: hughes vs gracie,diego sanchez vs. john alessio,W/L,3,300,3 Rnd (5-5-5),diego sanchez,john alessio,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-05-27,"los angeles, california, usa",900
ufc 60: hughes vs gracie,assuerio silva vs. brandon vera,W/L,1,159,3 Rnd (5-5-5),brandon vera,assuerio silva,3.0,5,0.0,0,0,0,heavyweight,1,0,1,8,2006-05-27,"los angeles, california, usa",159
ufc 60: hughes vs gracie,joe riggs vs. mike swick,W/L,1,139,3 Rnd (5-5-5),mike swick,joe riggs,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-05-27,"los angeles, california, usa",139
ufc 60: hughes vs gracie,chael sonnen vs. jeremy horn,W/L,2,77,3 Rnd (5-5-5),jeremy horn,chael sonnen,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-05-27,"los angeles, california, usa",377
ufc 60: hughes vs gracie,matt wiman vs. spencer fisher,W/L,2,103,3 Rnd (5-5-5),spencer fisher,matt wiman,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-05-27,"los angeles, california, usa",403
ufc 60: hughes vs gracie,fabiano scherner vs. gabriel gonzaga,W/L,2,24,3 Rnd (5-5-5),gabriel gonzaga,fabiano scherner,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2006-05-27,"los angeles, california, usa",324
ufc 60: hughes vs gracie,melvin guillard vs. rick davis,W/L,1,97,3 Rnd (5-5-5),melvin guillard,rick davis,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2006-05-27,"los angeles, california, usa",97
ufc 59: reality check,andrei arlovski vs. tim sylvia,W/L,1,163,5 Rnd (5-5-5-5-5),tim sylvia,andrei arlovski,5.0,5,0.0,0,0,1,heavyweight,1,0,0,8,2006-04-15,"anaheim, california, usa",163
ufc 59: reality check,nick diaz vs. sean sherk,W/L,3,300,3 Rnd (5-5-5),sean sherk,nick diaz,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2006-04-15,"anaheim, california, usa",900
ufc 59: reality check,forrest griffin vs. tito ortiz,W/L,3,300,3 Rnd (5-5-5),tito ortiz,forrest griffin,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-04-15,"anaheim, california, usa",900
ufc 59: reality check,evan tanner vs. justin levens,W/L,1,194,3 Rnd (5-5-5),evan tanner,justin levens,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-04-15,"anaheim, california, usa",194
ufc 59: reality check,jeff monson vs. marcio cruz,W/L,3,300,3 Rnd (5-5-5),jeff monson,marcio cruz,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2006-04-15,"anaheim, california, usa",900
ufc 59: reality check,karo parisyan vs. nick thompson,W/L,1,284,3 Rnd (5-5-5),karo parisyan,nick thompson,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-04-15,"anaheim, california, usa",284
ufc 59: reality check,david terrell vs. scott smith,W/L,1,188,3 Rnd (5-5-5),david terrell,scott smith,3.0,5,0.0,0,0,0,middleweight,1,0,1,6,2006-04-15,"anaheim, california, usa",188
ufc 59: reality check,jason lambert vs. terry martin,W/L,2,157,3 Rnd (5-5-5),jason lambert,terry martin,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2006-04-15,"anaheim, california, usa",457
ufc 59: reality check,derrick noble vs. thiago alves,W/L,1,174,3 Rnd (5-5-5),thiago alves,derrick noble,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2006-04-15,"anaheim, california, usa",174
ufc fight night 4,keith jardine vs. stephan bonnar,W/L,3,300,3 Rnd (5-5-5),stephan bonnar,keith jardine,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2006-04-06,"las vegas, nevada, usa",900
