EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land,weight_class,gender,is_title_bout,DATE,LOCATION
ufc on fox: johnson vs. bader,olivier aubin-mercier vs. diego ferreira,Round 2,olivier aubin-mercier,0.0,0.57,0.0,0.0,0.0,28.0,26.0,45.0,26.0,45.0,0.0,3.0,1.0,1.0,24.0,41.0,2.0,3.0,2.0,4.0,0.0,0.0,23.0,41.0,lightweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,olivier aubin-mercier vs. diego ferreira,Round 3,olivier aubin-mercier,0.0,0.43,0.5,0.0,0.0,20.0,7.0,16.0,7.0,16.0,1.0,2.0,0.0,0.0,6.0,14.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,15.0,lightweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,olivier aubin-mercier vs. diego ferreira,Round 1,diego ferreira,0.0,0.37,0.0,0.0,0.0,20.0,19.0,51.0,23.0,55.0,0.0,1.0,3.0,3.0,17.0,47.0,4.0,11.0,2.0,4.0,0.0,0.0,12.0,37.0,lightweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,olivier aubin-mercier vs. diego ferreira,Round 2,diego ferreira,0.0,0.44,0.0,0.0,0.0,11.0,33.0,75.0,40.0,82.0,0.0,3.0,2.0,3.0,30.0,69.0,8.0,12.0,3.0,6.0,0.0,0.0,23.0,60.0,lightweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,olivier aubin-mercier vs. diego ferreira,Round 3,diego ferreira,0.0,0.5,0.0,0.0,1.0,212.0,13.0,26.0,67.0,89.0,0.0,1.0,2.0,2.0,8.0,21.0,0.0,0.0,0.0,0.0,5.0,5.0,11.0,24.0,lightweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 1,rafael natal,1.0,0.46,0.25,0.0,0.0,35.0,7.0,15.0,22.0,31.0,1.0,4.0,1.0,1.0,5.0,12.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,12.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 2,rafael natal,0.0,0.72,1.0,0.0,0.0,193.0,24.0,33.0,59.0,74.0,2.0,2.0,3.0,3.0,4.0,9.0,3.0,5.0,5.0,6.0,15.0,18.0,18.0,25.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 3,rafael natal,0.0,0.58,1.0,0.0,0.0,104.0,23.0,39.0,42.0,63.0,1.0,1.0,2.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,16.0,25.0,21.0,37.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 1,kevin casey,0.0,0.33,0.0,0.0,0.0,93.0,10.0,30.0,17.0,38.0,0.0,1.0,1.0,2.0,6.0,26.0,2.0,3.0,4.0,4.0,0.0,0.0,7.0,25.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 2,kevin casey,0.0,0.28,0.0,0.0,0.0,37.0,2.0,7.0,9.0,14.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,Round 3,kevin casey,0.0,0.33,0.0,0.0,0.0,0.0,4.0,12.0,4.0,12.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,middleweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 1,dustin ortiz,0.0,0.32,0.0,0.0,0.0,4.0,16.0,50.0,22.0,56.0,0.0,2.0,1.0,2.0,11.0,42.0,6.0,7.0,4.0,7.0,1.0,1.0,9.0,41.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 2,dustin ortiz,0.0,0.41,0.0,0.0,0.0,7.0,19.0,46.0,30.0,59.0,0.0,3.0,0.0,0.0,16.0,41.0,5.0,8.0,3.0,5.0,0.0,0.0,14.0,38.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 3,dustin ortiz,0.0,0.29,1.0,0.0,0.0,4.0,10.0,34.0,12.0,37.0,1.0,1.0,0.0,0.0,5.0,27.0,2.0,2.0,4.0,5.0,1.0,2.0,8.0,32.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 1,wilson reis,0.0,0.26,0.33,0.0,0.0,53.0,12.0,45.0,19.0,52.0,2.0,6.0,2.0,3.0,8.0,38.0,2.0,2.0,4.0,7.0,0.0,0.0,8.0,40.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 2,wilson reis,0.0,0.43,0.14,0.0,0.0,140.0,19.0,44.0,33.0,63.0,1.0,7.0,2.0,3.0,15.0,40.0,3.0,3.0,4.0,4.0,0.0,0.0,14.0,38.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,dustin ortiz vs. wilson reis,Round 3,wilson reis,0.0,0.47,0.6,0.0,0.0,218.0,17.0,36.0,44.0,71.0,6.0,10.0,1.0,1.0,5.0,18.0,2.0,2.0,2.0,5.0,10.0,13.0,14.0,33.0,flyweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,george sullivan vs. alexander yakovlev,Round 1,george sullivan,0.0,0.63,0.0,0.0,0.0,102.0,14.0,22.0,19.0,27.0,0.0,0.0,8.0,11.0,11.0,19.0,5.0,5.0,3.0,3.0,0.0,0.0,1.0,6.0,welterweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,george sullivan vs. alexander yakovlev,Round 1,alexander yakovlev,1.0,0.83,1.0,0.0,0.0,0.0,15.0,18.0,17.0,20.0,2.0,2.0,5.0,5.0,8.0,10.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,7.0,welterweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,alex caceres vs. masio fullen,Round 1,alex caceres,0.0,0.45,1.0,0.0,0.0,38.0,20.0,44.0,20.0,44.0,1.0,1.0,3.0,6.0,15.0,37.0,6.0,9.0,3.0,5.0,2.0,2.0,11.0,29.0,featherweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,alex caceres vs. masio fullen,Round 2,alex caceres,0.0,0.65,0.0,0.0,0.0,60.0,27.0,41.0,32.0,49.0,0.0,1.0,9.0,9.0,20.0,33.0,7.0,11.0,7.0,8.0,0.0,0.0,11.0,21.0,featherweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
ufc on fox: johnson vs. bader,alex caceres vs. masio fullen,Round 3,alex caceres,0.0,0.45,0.0,0.0,0.0,9.0,27.0,59.0,28.0,60.0,0.0,1.0,3.0,3.0,23.0,53.0,7.0,14.0,4.0,6.0,0.0,0.0,17.0,42.0,featherweight,0.0,0.0,2016-01-30,"newark, new jersey, usa"
