EVENT,BOUT,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc 190: rousey vs correia,stefan struve vs. antonio rodrigo nogueira,3,300,stefan struve,antonio rodrigo nogueira,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2015-08-01,"rio de janeiro, rio de janeiro, brazil",900.0
ufc 190: rousey vs correia,antonio silva vs. soa palelei,2,41,antonio silva,soa palelei,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2015-08-01,"rio de janeiro, rio de janeiro, brazil",341.0
ufc 190: rousey vs correia,claudia gadelha vs. jessica aguilar,3,300,claudia gadelha,jessica aguilar,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2015-08-01,"rio de janeiro, rio de janeiro, brazil",900.0
ufc 190: rousey vs correia,demian maia vs. neil magny,2,172,demian maia,neil magny,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2015-08-01,"rio de janeiro, rio de janeiro, brazil",472.0
ufc 190: rousey vs correia,rafael cavalcante vs. patrick cummins,3,45,rafael cavalcante,patrick cummins,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2015-08-01,"rio de janeiro, rio de janeiro, brazil",645.0
ufc 190: rousey vs correia,warlley alves vs. nordine taleb,2,251,warlley alves,nordine taleb,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2015-08-01,"rio de janeiro, rio de janeiro, brazil",551.0
ufc 190: rousey vs correia,iuri alcantara vs. leandro issa,3,300,iuri alcantara,leandro issa,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2015-08-01,"rio de janeiro, rio de janeiro, brazil",900.0
ufc 190: rousey vs correia,vitor miranda vs. clint hester,2,158,vitor miranda,clint hester,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2015-08-01,"rio de janeiro, rio de janeiro, brazil",458.0
ufc 190: rousey vs correia,hugo viana vs. guido cannetti,3,300,hugo viana,guido cannetti,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2015-08-01,"rio de janeiro, rio de janeiro, brazil",900.0
ufc on fox: dillashaw vs. barao ii,tj dillashaw vs. renan barao,4,35,tj dillashaw,renan barao,5.0,5.0,0.0,0.0,0,1,bantamweight,1,0,0,2,2015-07-25,"chicago, illinois, usa",935.0
ufc on fox: dillashaw vs. barao ii,miesha tate vs. jessica eye,3,300,miesha tate,jessica eye,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,edson barboza vs. paul felder,3,300,edson barboza,paul felder,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,joe lauzon vs. takanori gomi,1,157,joe lauzon,takanori gomi,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2015-07-25,"chicago, illinois, usa",157.0
ufc on fox: dillashaw vs. barao ii,gian villante vs. tom lawlor,2,27,gian villante,tom lawlor,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2015-07-25,"chicago, illinois, usa",327.0
ufc on fox: dillashaw vs. barao ii,jim miller vs. danny castillo,3,300,jim miller,danny castillo,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,kenny robertson vs. ben saunders,3,300,kenny robertson,ben saunders,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,eddie wineland vs. bryan caraway,3,300,eddie wineland,bryan caraway,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,daron cruickshank vs. james krause,1,87,daron cruickshank,james krause,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2015-07-25,"chicago, illinois, usa",87.0
ufc on fox: dillashaw vs. barao ii,ramsey nijem vs. andrew holbrook,3,300,ramsey nijem,andrew holbrook,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,jessamyn duke vs. elizabeth phillips,3,300,jessamyn duke,elizabeth phillips,3.0,5.0,0.0,0.0,1,0,bantamweight,0,1,2,2,2015-07-25,"chicago, illinois, usa",900.0
ufc on fox: dillashaw vs. barao ii,zak cummings vs. dominique steele,1,43,zak cummings,dominique steele,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2015-07-25,"chicago, illinois, usa",43.0
ufc fight night: bisping vs leites,michael bisping vs. thales leites,5,300,michael bisping,thales leites,5.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2015-07-18,"glasgow, scotland, united kingdom",1500.0
ufc fight night: bisping vs leites,ross pearson vs. evan dunham,3,300,ross pearson,evan dunham,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-07-18,"glasgow, scotland, united kingdom",900.0
ufc fight night: bisping vs leites,joe duffy vs. ivan jorge,1,185,joe duffy,ivan jorge,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2015-07-18,"glasgow, scotland, united kingdom",185.0
ufc fight night: bisping vs leites,joanne wood vs. cortney casey,3,300,joanne wood,cortney casey,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2015-07-18,"glasgow, scotland, united kingdom",900.0
ufc fight night: bisping vs leites,leon edwards vs. pawel pawlak,3,300,leon edwards,pawel pawlak,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-07-18,"glasgow, scotland, united kingdom",900.0
ufc fight night: bisping vs leites,stevie ray vs. leonardo mafra,1,150,stevie ray,leonardo mafra,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2015-07-18,"glasgow, scotland, united kingdom",150.0
ufc fight night: bisping vs leites,paddy holohan vs. vaughan lee,3,300,paddy holohan,vaughan lee,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,2,1,2015-07-18,"glasgow, scotland, united kingdom",900.0
ufc fight night: bisping vs leites,ilir latifi vs. hans stringer,1,56,ilir latifi,hans stringer,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2015-07-18,"glasgow, scotland, united kingdom",56.0
ufc fight night: bisping vs leites,mickael lebout vs. teemu packalen,3,300,mickael lebout,teemu packalen,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2015-07-18,"glasgow, scotland, united kingdom",900.0
ufc fight night: bisping vs leites,robert whiteford vs. paul redmond,1,184,robert whiteford,paul redmond,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2015-07-18,"glasgow, scotland, united kingdom",184.0
ufc fight night: bisping vs leites,marcus brimage vs. jimmie rivera,1,89,marcus brimage,jimmie rivera,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2015-07-18,"glasgow, scotland, united kingdom",89.0
ufc fight night: bisping vs leites,daniel omielanczuk vs. chris de la rocha,1,48,daniel omielanczuk,chris de la rocha,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2015-07-18,"glasgow, scotland, united kingdom",48.0
ufc fight night: mir vs duffee,frank mir vs. todd duffee,1,73,frank mir,todd duffee,5.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2015-07-15,"san diego, california, usa",73.0
ufc fight night: mir vs duffee,josh thomson vs. tony ferguson,3,300,josh thomson,tony ferguson,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,holly holm vs. marion reneau,3,300,holly holm,marion reneau,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,scott jorgensen vs. manvel gamburyan,3,300,scott jorgensen,manvel gamburyan,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,kevin lee vs. james moontasri,1,176,kevin lee,james moontasri,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2015-07-15,"san diego, california, usa",176.0
ufc fight night: mir vs duffee,alan jouban vs. matt dwyer,3,300,alan jouban,matt dwyer,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,sam sicilia vs. yaotzin meza,3,300,sam sicilia,yaotzin meza,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,jessica andrade vs. sarah moras,3,300,jessica andrade,sarah moras,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,rani yahya vs. masanori kanehara,3,300,rani yahya,masanori kanehara,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,igor araujo vs. sean strickland,3,300,igor araujo,sean strickland,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,kevin casey vs. ildemar alcantara,3,300,kevin casey,ildemar alcantara,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2015-07-15,"san diego, california, usa",900.0
ufc fight night: mir vs duffee,andrew craig vs. lyman good,2,217,andrew craig,lyman good,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2015-07-15,"san diego, california, usa",517.0
the ultimate fighter: american top team vs. blackzilians finale,jake ellenberger vs. stephen thompson,1,269,jake ellenberger,stephen thompson,5.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2015-07-12,"las vegas, nevada, usa",269.0
the ultimate fighter: american top team vs. blackzilians finale,kamaru usman vs. hayder hassan,2,79,kamaru usman,hayder hassan,3.0,5.0,,5.0,0,1,welterweight,1,0,1,5,2015-07-12,"las vegas, nevada, usa",379.0
the ultimate fighter: american top team vs. blackzilians finale,michael graves vs. vicente luque,3,300,michael graves,vicente luque,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-07-12,"las vegas, nevada, usa",900.0
the ultimate fighter: american top team vs. blackzilians finale,jorge masvidal vs. cezar ferreira,1,262,jorge masvidal,cezar ferreira,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2015-07-12,"las vegas, nevada, usa",262.0
the ultimate fighter: american top team vs. blackzilians finale,angela magana vs. michelle waterson,3,158,angela magana,michelle waterson,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,1,0,2015-07-12,"las vegas, nevada, usa",758.0
the ultimate fighter: american top team vs. blackzilians finale,maximo blanco vs. mike de la torre,1,16,maximo blanco,mike de la torre,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2015-07-12,"las vegas, nevada, usa",16.0
the ultimate fighter: american top team vs. blackzilians finale,josh samman vs. caio magalhaes,1,172,josh samman,caio magalhaes,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2015-07-12,"las vegas, nevada, usa",172.0
the ultimate fighter: american top team vs. blackzilians finale,russell doane vs. jerrod sanders,3,300,russell doane,jerrod sanders,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2015-07-12,"las vegas, nevada, usa",900.0
the ultimate fighter: american top team vs. blackzilians finale,dan miller vs. trevor smith,3,300,dan miller,trevor smith,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2015-07-12,"las vegas, nevada, usa",900.0
the ultimate fighter: american top team vs. blackzilians finale,george sullivan vs. dominic waters,3,300,george sullivan,dominic waters,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-07-12,"las vegas, nevada, usa",900.0
the ultimate fighter: american top team vs. blackzilians finale,darrell montague vs. willie gates,1,96,darrell montague,willie gates,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,0,1,2015-07-12,"las vegas, nevada, usa",96.0
ufc 189: mendes vs mcgregor,chad mendes vs. conor mcgregor,2,297,chad mendes,conor mcgregor,5.0,5.0,0.0,0.0,0,1,featherweight,0,1,0,3,2015-07-11,"las vegas, nevada, usa",597.0
ufc 189: mendes vs mcgregor,robbie lawler vs. rory macdonald,5,60,robbie lawler,rory macdonald,5.0,5.0,0.0,0.0,0,1,welterweight,1,0,0,5,2015-07-11,"las vegas, nevada, usa",1260.0
ufc 189: mendes vs mcgregor,dennis bermudez vs. jeremy stephens,3,32,dennis bermudez,jeremy stephens,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2015-07-11,"las vegas, nevada, usa",632.0
ufc 189: mendes vs mcgregor,gunnar nelson vs. brandon thatch,1,174,gunnar nelson,brandon thatch,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2015-07-11,"las vegas, nevada, usa",174.0
ufc 189: mendes vs mcgregor,brad pickett vs. thomas almeida,2,29,brad pickett,thomas almeida,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2015-07-11,"las vegas, nevada, usa",329.0
ufc 189: mendes vs mcgregor,matt brown vs. tim means,1,284,matt brown,tim means,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2015-07-11,"las vegas, nevada, usa",284.0
ufc 189: mendes vs mcgregor,mike swick vs. alex garcia,3,300,mike swick,alex garcia,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2015-07-11,"las vegas, nevada, usa",900.0
ufc 189: mendes vs mcgregor,cathal pendred vs. john howard,3,300,cathal pendred,john howard,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2015-07-11,"las vegas, nevada, usa",900.0
ufc 189: mendes vs mcgregor,cody garbrandt vs. henry briones,3,300,cody garbrandt,henry briones,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2015-07-11,"las vegas, nevada, usa",900.0
ufc 189: mendes vs mcgregor,neil seery vs. louis smolka,3,300,neil seery,louis smolka,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,2,1,2015-07-11,"las vegas, nevada, usa",900.0
ufc 189: mendes vs mcgregor,yosdenis cedeno vs. cody pfister,3,300,yosdenis cedeno,cody pfister,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-07-11,"las vegas, nevada, usa",900.0
ufc fight night: machida vs romero,lyoto machida vs. yoel romero,3,98,lyoto machida,yoel romero,5.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2015-06-27,"hollywood, florida, usa",698.0
ufc fight night: machida vs romero,santiago ponzinibbio vs. lorenz larkin,2,187,santiago ponzinibbio,lorenz larkin,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2015-06-27,"hollywood, florida, usa",487.0
ufc fight night: machida vs romero,antonio carlos junior vs. eddie gordon,3,277,antonio carlos junior,eddie gordon,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2015-06-27,"hollywood, florida, usa",877.0
ufc fight night: machida vs romero,thiago santos vs. steve bosse,1,29,thiago santos,steve bosse,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2015-06-27,"hollywood, florida, usa",29.0
ufc fight night: machida vs romero,hacran dias vs. levan makashvili,3,300,hacran dias,levan makashvili,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2015-06-27,"hollywood, florida, usa",900.0
ufc fight night: machida vs romero,alex oliveira vs. joe merritt,3,300,alex oliveira,joe merritt,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-06-27,"hollywood, florida, usa",900.0
ufc fight night: machida vs romero,leandro silva vs. lewis gonzalez,3,300,leandro silva,lewis gonzalez,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2015-06-27,"hollywood, florida, usa",900.0
ufc fight night: machida vs romero,steve montgomery vs. tony sims,1,163,steve montgomery,tony sims,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2015-06-27,"hollywood, florida, usa",163.0
ufc fight night: machida vs romero,danny martinez vs. sirwan kakai,3,300,danny martinez,sirwan kakai,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2015-06-27,"hollywood, florida, usa",900.0
ufc fight night: jedrzejczyk vs penne,joanna jedrzejczyk vs. jessica penne,3,262,joanna jedrzejczyk,jessica penne,5.0,5.0,0.0,0.0,1,1,strawweight,1,0,0,0,2015-06-20,"berlin, berlin, germany",862.0
ufc fight night: jedrzejczyk vs penne,dennis siver vs. tatsuya kawajiri,3,300,dennis siver,tatsuya kawajiri,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2015-06-20,"berlin, berlin, germany",900.0
ufc fight night: jedrzejczyk vs penne,peter sobotta vs. steve kennedy,1,177,peter sobotta,steve kennedy,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2015-06-20,"berlin, berlin, germany",177.0
ufc fight night: jedrzejczyk vs penne,nick hein vs. lukasz sajewski,3,300,nick hein,lukasz sajewski,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2015-06-20,"berlin, berlin, germany",900.0
ufc fight night: jedrzejczyk vs penne,makwan amirkhani vs. masio fullen,1,101,makwan amirkhani,masio fullen,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2015-06-20,"berlin, berlin, germany",101.0
ufc fight night: jedrzejczyk vs penne,mairbek taisumov vs. alan patrick,2,90,mairbek taisumov,alan patrick,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2015-06-20,"berlin, berlin, germany",390.0
ufc fight night: jedrzejczyk vs penne,alan omer vs. arnold allen,3,101,alan omer,arnold allen,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,1,3,2015-06-20,"berlin, berlin, germany",701.0
ufc fight night: jedrzejczyk vs penne,niklas backstrom vs. noad lahat,3,300,niklas backstrom,noad lahat,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2015-06-20,"berlin, berlin, germany",900.0
ufc fight night: jedrzejczyk vs penne,scott askham vs. antonio dos santos,1,172,scott askham,antonio dos santos,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2015-06-20,"berlin, berlin, germany",172.0
ufc fight night: jedrzejczyk vs penne,piotr hallmann vs. magomed mustafaev,2,204,piotr hallmann,magomed mustafaev,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2015-06-20,"berlin, berlin, germany",504.0
ufc fight night: jedrzejczyk vs penne,taylor lapilus vs. yuta sasaki,2,86,taylor lapilus,yuta sasaki,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2015-06-20,"berlin, berlin, germany",386.0
ufc 188: velasquez vs werdum,cain velasquez vs. fabricio werdum,3,133,cain velasquez,fabricio werdum,5.0,5.0,0.0,0.0,0,1,heavyweight,0,1,1,8,2015-06-13,"mexico city, distrito federal, mexico",733.0
ufc 188: velasquez vs werdum,gilbert melendez vs. eddie alvarez,3,300,gilbert melendez,eddie alvarez,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,kelvin gastelum vs. nate marquardt,2,300,kelvin gastelum,nate marquardt,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2015-06-13,"mexico city, distrito federal, mexico",600.0
ufc 188: velasquez vs werdum,yair rodriguez vs. charles rosa,3,300,yair rodriguez,charles rosa,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,tecia torres vs. angela hill,3,300,tecia torres,angela hill,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,henry cejudo vs. chico camus,3,300,henry cejudo,chico camus,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,2,1,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,efrain escudero vs. drew dober,1,54,efrain escudero,drew dober,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2015-06-13,"mexico city, distrito federal, mexico",54.0
ufc 188: velasquez vs werdum,alejandro perez vs. patrick williams,1,23,alejandro perez,patrick williams,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,1,2,2015-06-13,"mexico city, distrito federal, mexico",23.0
ufc 188: velasquez vs werdum,francisco trevino vs. johnny case,3,300,francisco trevino,johnny case,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,augusto montano vs. cathal pendred,3,300,augusto montano,cathal pendred,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc 188: velasquez vs werdum,gabriel benitez vs. clay collard,3,300,gabriel benitez,clay collard,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2015-06-13,"mexico city, distrito federal, mexico",900.0
ufc fight night: boetsch vs henderson,tim boetsch vs. dan henderson,1,28,tim boetsch,dan henderson,5.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2015-06-06,"new orleans, louisiana, usa",28.0
ufc fight night: boetsch vs henderson,ben rothwell vs. matt mitrione,1,114,ben rothwell,matt mitrione,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,1,8,2015-06-06,"new orleans, louisiana, usa",114.0
ufc fight night: boetsch vs henderson,dustin poirier vs. yancy medeiros,1,158,dustin poirier,yancy medeiros,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2015-06-06,"new orleans, louisiana, usa",158.0
ufc fight night: boetsch vs henderson,thiago tavares vs. brian ortega,3,250,thiago tavares,brian ortega,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2015-06-06,"new orleans, louisiana, usa",850.0
ufc fight night: boetsch vs henderson,joe soto vs. anthony birchak,1,97,joe soto,anthony birchak,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2015-06-06,"new orleans, louisiana, usa",97.0
ufc fight night: boetsch vs henderson,francisco rivera vs. alex caceres,1,21,francisco rivera,alex caceres,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2015-06-06,"new orleans, louisiana, usa",21.0
ufc fight night: boetsch vs henderson,shawn jordan vs. derrick lewis,2,48,shawn jordan,derrick lewis,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2015-06-06,"new orleans, louisiana, usa",348.0
ufc fight night: boetsch vs henderson,brian ebersole vs. omari akhmedov,1,300,brian ebersole,omari akhmedov,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2015-06-06,"new orleans, louisiana, usa",300.0
ufc fight night: boetsch vs henderson,chris wade vs. christos giagos,3,300,chris wade,christos giagos,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2015-06-06,"new orleans, louisiana, usa",900.0
ufc fight night: boetsch vs henderson,joe proctor vs. justin edwards,3,298,joe proctor,justin edwards,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2015-06-06,"new orleans, louisiana, usa",898.0
ufc fight night: boetsch vs henderson,ricardo abreu vs. jake collier,3,300,ricardo abreu,jake collier,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2015-06-06,"new orleans, louisiana, usa",900.0
ufc fight night: boetsch vs henderson,jose quinonez vs. leonardo morales,1,154,jose quinonez,leonardo morales,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2015-06-06,"new orleans, louisiana, usa",154.0
ufc fight night: condit vs alves,carlos condit vs. thiago alves,2,300,carlos condit,thiago alves,5.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2015-05-30,"goiania, goias, brazil",600.0
